date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:50:06	24284/24284	---M--	200	added ('OK')	font/otf	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-SemiBoldItalic.otf	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-SemiBoldItalic.otf	(from https://themes.startbootstrap.com/sb-admin-pro/css/styles.css)
17:50:06	23664/23664	---M--	200	added ('OK')	font/otf	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-Bold.otf	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-Bold.otf	(from https://themes.startbootstrap.com/sb-admin-pro/css/styles.css)
17:50:07	24332/24332	---M--	200	added ('OK')	font/otf	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-BoldItalic.otf	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-BoldItalic.otf	(from https://themes.startbootstrap.com/sb-admin-pro/css/styles.css)
17:50:07	23700/23700	---M--	200	added ('OK')	font/otf	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-ExtraBold.otf	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-ExtraBold.otf	(from https://themes.startbootstrap.com/sb-admin-pro/css/styles.css)
17:50:07	24588/24588	---M--	200	added ('OK')	font/otf	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-ExtraBoldItalic.otf	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-ExtraBoldItalic.otf	(from https://themes.startbootstrap.com/sb-admin-pro/css/styles.css)
17:50:07	23696/23696	---M--	200	added ('OK')	font/otf	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-Black.otf	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-Black.otf	(from https://themes.startbootstrap.com/sb-admin-pro/css/styles.css)
17:50:08	24288/24288	---M--	200	added ('OK')	font/otf	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-BlackItalic.otf	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/fonts/metropolis/Metropolis-BlackItalic.otf	(from https://themes.startbootstrap.com/sb-admin-pro/css/styles.css)
17:50:08	899/899	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/waves/wave.svg	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/waves/wave.svg	(from https://themes.startbootstrap.com/sb-admin-pro/css/styles.css)
17:50:09	19067/19067	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/browser-stats-pana.svg	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/browser-stats-pana.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
17:50:09	57420/57420	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/processing-pana.svg	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/processing-pana.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
17:50:09	29109/29109	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/windows-pana.svg	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/windows-pana.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
17:50:09	15324/15324	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/data-report-pana.svg	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/data-report-pana.svg	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
17:50:09	29444/29444	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/profiles/profile-1.png	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/profiles/profile-1.png	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
17:50:10	26887/26887	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/profiles/profile-2.png	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/profiles/profile-2.png	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
17:50:10	23179/23179	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/profiles/profile-3.png	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/profiles/profile-3.png	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
17:50:11	22993/22993	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jul%202020%2015:27:47%20GMT	https://themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/profiles/profile-5.png	C:/Users/rusma/Videos/sb%20admin/themes.startbootstrap.com/sb-admin-pro/assets/img/freepik/profiles/profile-5.png	(from https://themes.startbootstrap.com/sb-admin-pro/dashboard-2.html)
